,900.882254,906.165614,912.757304,918.020648,924.587318,929.830646,936.372296,941.595608,948.112238,953.315534,959.807144,964.990424,971.457014,976.620278,981.774646,988.205096,993.339448,999.744878,1004.859214,1011.239624,1016.333944,1022.689334,1027.763638,1034.094008,1039.148296,1045.453646,1050.487918,1056.768248,1061.782504,1068.037814,1073.032054,1079.262344,1084.236568,1089.201896,1095.396046,1100.341358,1106.510488,1111.435784,1117.579894,1122.485174,1128.604264,1133.489528,1139.583598,1144.448846,1150.517896,1155.363128,1161.407158,1166.232374,1172.251384,1177.056584,1183.050574,1187.835758,1192.612046,1198.569896,1203.326168,1209.258998,1213.995254,1219.903064,1224.619304,1230.502094,1235.198318,1241.056088,1245.732296,1251.565046,1256.221238,1262.028968,1266.665144,1272.447854,1277.064014,1282.821704,1287.417848,1292.005096,1297.726646,1302.293878,1307.990408,1312.537624,1318.209134,1322.736334,1328.382824,1332.890008,1338.511478,1342.998646,1348.595096,1353.062248,1358.633678,1363.080814,1368.627224,1373.054344,1378.575734,1382.982838,1388.479208,1392.866296,1397.244488,1402.704718,1407.062894,1412.498104,1416.836264,1422.246454,1426.564598,1431.949768,1436.247896,1441.608046,1445.886158,1451.221288,1455.479384,1460.789494,1465.027574,1470.312664,1474.530728,1479.790798,1483.988846,1488.177998,1493.401928,1497.571064,1502.769974,1506.919094,1512.092984,1516.222088,1521.370958,1525.480046,1530.603896,1534.692968,1539.791798,1543.860854,1548.934664,1552.983704,1558.032494,1562.061518,1567.085288,1571.094296,1575.094408,1580.082038,1584.062134,1589.024744,1592.984824,1597.922414,1601.862478,1606.775048,1610.695096,1615.582646,1619.482678,1624.345208,1628.225224,1633.062734,1636.922734,1641.735224,1645.575208,1650.362678,1654.182646,1657.993718,1662.745048,1666.536104,1671.262414,1675.033454,1679.734744,1683.485768,1688.162038,1691.893046,1696.544296,1700.255288
11.5,0.351712974,0.35611502,0.352804717,0.354996097,0.361439215,0.360136867,0.363582162,0.365616072,0.371346838,0.375395626,0.381223214,0.385354714,0.389404952,0.391302124,0.392369253,0.39350069,0.393134927,0.393040638,0.392826161,0.390846259,0.390304397,0.388092702,0.388472362,0.386542069,0.385323944,0.384553593,0.382749209,0.381819203,0.379981571,0.379262481,0.378206674,0.376899611,0.376842961,0.375915984,0.375374995,0.374889192,0.374685387,0.373994995,0.375751294,0.375755122,0.377290915,0.378511862,0.382646155,0.386788279,0.394140308,0.39990876,0.403562501,0.407684685,0.409556991,0.410693568,0.413070968,0.414008316,0.415490816,0.41609938,0.417371756,0.417150927,0.41815473,0.418042012,0.417693443,0.417026837,0.416394115,0.416593024,0.415896736,0.415614789,0.414367812,0.414359617,0.414218561,0.414508291,0.414398471,0.414730254,0.416541532,0.416830283,0.418154343,0.41985161,0.422813713,0.425346099,0.427751677,0.4312512,0.435506042,0.439665429,0.44393986,0.448158579,0.452399241,0.455904105,0.460416372,0.463163963,0.467394614,0.470994183,0.477818114,0.483042095,0.492934208,0.501491652,0.51202711,0.523874846,0.532785709,0.541458019,0.546942492,0.552651391,0.556500967,0.560420659,0.562297244,0.564608419,0.565612575,0.567997603,0.567453426,0.567457408,0.569154922,0.567763722,0.567041229,0.566153717,0.565287982,0.563781589,0.562385949,0.561616641,0.55980667,0.557733645,0.555633016,0.555038045,0.552043851,0.550677608,0.549351174,0.546526664,0.545365881,0.543176889,0.543156415,0.540526465,0.540029361,0.537303533,0.537251815,0.535199859,0.537533478,0.535249622,0.535024779,0.533119085,0.533766007,0.532649849,0.534413715,0.53341141,0.53467646,0.533510114,0.534611043,0.536504099,0.537564537,0.538506476,0.540116772,0.541239294,0.544413774,0.544265179,0.553133844,0.552468374,0.555519822,0.556150817,0.562061255,0.564410514,0.563385442,0.569277686,0.577963926,0.564374858,0.575256861,0.581873187
11.8,0.373749873,0.37923223,0.388034057,0.374290255,0.383898598,0.380777902,0.374763552,0.377009835,0.381874184,0.386297794,0.391332422,0.401443465,0.399701029,0.402874893,0.409002413,0.403956636,0.401844661,0.404650502,0.402079744,0.402897371,0.400698265,0.401035318,0.402434173,0.398634233,0.395886354,0.397069214,0.393585088,0.389659773,0.387488942,0.391246369,0.387007691,0.385995374,0.386339348,0.386376508,0.385462832,0.389456904,0.386379839,0.38802099,0.389124761,0.390914019,0.395506479,0.395880617,0.397441862,0.404599689,0.41076294,0.413746401,0.420432057,0.422607156,0.424898607,0.426659833,0.427015748,0.42700723,0.429040168,0.433765392,0.428199145,0.425863412,0.429108712,0.428189326,0.426934673,0.429975772,0.427457621,0.428682097,0.427121903,0.424514729,0.42263076,0.424410916,0.423912903,0.425598955,0.429157251,0.427361804,0.430729839,0.430551013,0.429410255,0.43147766,0.434627321,0.434988608,0.439872999,0.442831092,0.447216543,0.453044665,0.459070671,0.459283706,0.464050341,0.471439655,0.471470274,0.474899314,0.483170383,0.483534166,0.492140198,0.500457437,0.505143651,0.517210863,0.527873401,0.541755693,0.553494232,0.562825307,0.5682592,0.576729861,0.579997572,0.582584233,0.58352134,0.589150628,0.589868973,0.593972451,0.595015853,0.592143921,0.596109486,0.594844281,0.589917288,0.587571662,0.588721127,0.585984647,0.582519505,0.584543587,0.579957058,0.579928928,0.576706934,0.57301094,0.569641906,0.573477588,0.566036834,0.566317313,0.56277697,0.563307803,0.565562942,0.56512878,0.557278538,0.552690475,0.554895411,0.559651369,0.564049877,0.559813315,0.553653346,0.548994386,0.552575694,0.555868134,0.560183956,0.555224846,0.552282189,0.552604383,0.552350488,0.552033429,0.552851983,0.560483396,0.552740993,0.556749208,0.553500739,0.561894104,0.573194989,0.565944722,0.559011948,0.553949311,0.559249573,0.56910027,0.563236144,0.567491139,0.569821428,0.566536129,0.54943868,0.567199681
11.3,0.343105566,0.34103616,0.342606854,0.343488088,0.345696113,0.347332203,0.351570766,0.354317898,0.359319686,0.363364717,0.369271108,0.373547566,0.377523516,0.379861672,0.381555356,0.382808574,0.38327356,0.38322847,0.382945042,0.382603782,0.381933626,0.380836454,0.380305765,0.379352339,0.378939424,0.378051096,0.376887617,0.375773757,0.375063891,0.374092827,0.373080844,0.371977314,0.371221216,0.370315933,0.369140023,0.368290164,0.367666903,0.367246848,0.367289544,0.367539363,0.367759983,0.368523571,0.371556659,0.375205304,0.380465169,0.384637732,0.388331916,0.390397575,0.392215319,0.39271715,0.39384358,0.394646111,0.395629881,0.396604438,0.397284568,0.398301127,0.398899183,0.399185809,0.399399953,0.399339965,0.399517845,0.399685221,0.400087196,0.400551398,0.400884833,0.401353783,0.401886954,0.402853974,0.403691736,0.404691508,0.40549959,0.40634363,0.407877634,0.409387318,0.411663044,0.413507668,0.41606413,0.418617616,0.422262131,0.42524835,0.429169691,0.432267798,0.435831603,0.438579647,0.441714342,0.444201877,0.44781257,0.450948812,0.45582901,0.460968092,0.469145937,0.477134737,0.48588362,0.496324782,0.504120908,0.511991626,0.51716416,0.522823582,0.526570003,0.530160436,0.532387104,0.533982528,0.535056135,0.53602762,0.536413072,0.536623367,0.536636635,0.536525244,0.535733469,0.53480164,0.533613059,0.532306801,0.530953428,0.53014265,0.52849929,0.527054408,0.524940783,0.523511603,0.521794418,0.52021482,0.518402516,0.516646569,0.514787054,0.513534462,0.511797257,0.51052218,0.509058097,0.508382599,0.507210496,0.506430271,0.505602967,0.504447091,0.503802309,0.503142281,0.503118706,0.503063599,0.503198199,0.503300359,0.503627218,0.504488206,0.504877412,0.506082731,0.506991858,0.508672004,0.509737687,0.511377015,0.512994586,0.515509965,0.517137475,0.518966467,0.521189909,0.522916405,0.525126334,0.527340324,0.530275934,0.532684253,0.535918482,0.537215353,0.540513471,0.542429539
12.9,0.30110298,0.301315847,0.301795947,0.303172125,0.304083886,0.305732033,0.309001851,0.312202926,0.31660862,0.321170675,0.326871978,0.331080827,0.334245238,0.335967882,0.336578267,0.336570758,0.336231088,0.335103929,0.334073732,0.33248219,0.33105091,0.328942095,0.327347615,0.325548027,0.324233087,0.322422686,0.321221837,0.32011916,0.319396085,0.31857783,0.317992214,0.317825931,0.317988901,0.318384062,0.318924474,0.31923039,0.319868551,0.320877769,0.321834145,0.3224157,0.324019183,0.326016984,0.330396077,0.335417779,0.343194072,0.348641265,0.35437336,0.357319555,0.359409059,0.360197974,0.361741816,0.362722628,0.364077835,0.365732417,0.367023441,0.368103205,0.368901374,0.369116995,0.369247025,0.36907666,0.368994232,0.368468616,0.368080746,0.367904637,0.367518202,0.367176204,0.366980789,0.367002031,0.367455332,0.368103671,0.368774401,0.369830657,0.371810916,0.373528826,0.376315777,0.378961473,0.383138607,0.38694702,0.392253791,0.396746008,0.402857593,0.407516954,0.413465412,0.417884424,0.422933912,0.426809045,0.431980989,0.436538107,0.444173534,0.451872358,0.463826324,0.475177498,0.487044564,0.501667311,0.511673288,0.522184643,0.528896404,0.535275777,0.539732073,0.543710464,0.546130632,0.548437702,0.549516703,0.550492432,0.550834251,0.551206343,0.551396499,0.551389839,0.550459607,0.549204182,0.547945462,0.546532138,0.544890181,0.543079149,0.540848757,0.538984584,0.536704974,0.534908902,0.532211135,0.530367439,0.527983507,0.526066491,0.523932957,0.522128465,0.52023203,0.518680712,0.517148267,0.515686746,0.514095693,0.512742703,0.511523687,0.509543148,0.50765139,0.505762897,0.504268689,0.501837929,0.500396445,0.498082588,0.496688884,0.4940253,0.492392364,0.490009849,0.488786876,0.487395732,0.486089329,0.485094582,0.484423283,0.484407278,0.484724816,0.48529735,0.486044591,0.486782796,0.488317723,0.489682675,0.491188703,0.492032054,0.496159247,0.496010953,0.498880324,0.500463376
12.5,0.340980107,0.341429381,0.341715376,0.343089892,0.342752789,0.343754551,0.346278729,0.347917125,0.350313892,0.353373044,0.356915341,0.359245378,0.360722923,0.361651761,0.36224769,0.362529106,0.362364119,0.362071183,0.361541178,0.361157508,0.360231843,0.359326818,0.358685731,0.358033313,0.357000544,0.356138113,0.355377653,0.354384895,0.353881208,0.353313597,0.352671205,0.352077145,0.351685363,0.351499541,0.351563124,0.351202819,0.351273961,0.35181788,0.352074851,0.352952959,0.354005054,0.354989099,0.358298587,0.361894093,0.366861418,0.370531276,0.374256601,0.37649826,0.377801202,0.378858131,0.379847931,0.380493116,0.380999424,0.381888364,0.382485778,0.383016663,0.383021601,0.383450575,0.383295278,0.382749267,0.382745482,0.382248692,0.382094601,0.381507134,0.381191703,0.380639513,0.380334256,0.380143405,0.38030214,0.380789577,0.381096337,0.38160193,0.382658842,0.383595417,0.385164962,0.38655409,0.388950953,0.390966918,0.393526714,0.396003395,0.399207838,0.401815678,0.40508272,0.407374737,0.410183554,0.412397302,0.415198276,0.418044411,0.422036504,0.426349571,0.432955837,0.43938831,0.446197066,0.454905661,0.4615315,0.468668049,0.47377218,0.479091036,0.48271708,0.486452906,0.488516366,0.490636874,0.491618956,0.492503529,0.492677607,0.493248041,0.493039643,0.49321906,0.492557196,0.491714837,0.490636886,0.489294961,0.488009602,0.487180435,0.485474534,0.484003073,0.482288546,0.480993103,0.479149724,0.477755453,0.476102244,0.474913969,0.473138427,0.472248472,0.470650329,0.469518142,0.468407991,0.467385136,0.466018629,0.465538154,0.464820081,0.464084092,0.463107185,0.462514282,0.46165283,0.461221952,0.460778708,0.460223106,0.460418986,0.460547781,0.460173019,0.46038462,0.460601563,0.461354643,0.462038264,0.462426498,0.463114459,0.464771302,0.465088686,0.467002004,0.468733461,0.469950079,0.472518184,0.474010134,0.476371037,0.478779321,0.480149529,0.483901587,0.487069363,0.486180357
11.6,0.828629247,0.828447345,0.826788052,0.828289951,0.830248919,0.831105,0.833869694,0.837503526,0.8405433,0.843819574,0.849914357,0.852145319,0.853559192,0.853507915,0.853641561,0.85257481,0.851312414,0.850108564,0.848768268,0.847256141,0.845109257,0.842924959,0.84077308,0.839594978,0.837698623,0.836690059,0.834413315,0.833318833,0.833267986,0.832203122,0.831588049,0.83213203,0.83144511,0.832125846,0.833546329,0.833827239,0.834878331,0.8368308,0.837951326,0.839338526,0.84101148,0.843855192,0.848814124,0.853934201,0.861385555,0.866776706,0.871485644,0.874551446,0.87678381,0.878253024,0.879351454,0.879554813,0.880422118,0.88192687,0.882867556,0.883936201,0.883750472,0.883247807,0.882702148,0.88230704,0.881477249,0.879931371,0.879586,0.878066022,0.876539138,0.875654904,0.874537702,0.873489725,0.873473624,0.873095753,0.872498028,0.873415839,0.874276594,0.87496513,0.876899976,0.878600139,0.88140881,0.883409524,0.886825367,0.889582468,0.89378417,0.896785379,0.900457987,0.903705436,0.90700131,0.909464759,0.913256533,0.916171582,0.920679948,0.925514945,0.933188341,0.939894882,0.947833413,0.957490243,0.96417242,0.971659138,0.976479301,0.981498206,0.985008131,0.988526763,0.99002952,0.992178339,0.993424914,0.994244062,0.994298618,0.9946076,0.994995841,0.994955777,0.994129666,0.994066343,0.992819678,0.991876578,0.991349476,0.989773104,0.987930687,0.986376826,0.985202305,0.983861167,0.98248053,0.980756005,0.978863022,0.978181552,0.976203565,0.975247678,0.973630539,0.971859062,0.970275738,0.969171919,0.967119534,0.966181393,0.965413166,0.963701437,0.962114151,0.960484688,0.959850815,0.95836002,0.958079953,0.955879381,0.954714746,0.953011501,0.952579838,0.951257563,0.950960267,0.949910431,0.949535194,0.949252283,0.948975494,0.949280862,0.948371756,0.95032398,0.951348408,0.952181491,0.95587601,0.958081542,0.963181029,0.963079161,0.967287904,0.972110098,0.970324446,0.971359255
12.5,0.556579907,0.556885838,0.557030123,0.558272871,0.557264182,0.557098583,0.558837609,0.559703371,0.562068004,0.564448277,0.567698271,0.570234613,0.571495234,0.571711635,0.571517063,0.570961546,0.57035071,0.569038174,0.567972089,0.566737635,0.565484544,0.564030693,0.562490429,0.560824796,0.559723922,0.558493102,0.557414509,0.556485703,0.556432799,0.556029379,0.556185532,0.555986459,0.55638444,0.556597038,0.557579132,0.558420339,0.559250988,0.560162463,0.56166005,0.562655528,0.564437238,0.566887635,0.571587614,0.576765374,0.584095274,0.589821739,0.595071464,0.597964791,0.600548018,0.601458331,0.602781062,0.603598746,0.604588064,0.605309933,0.605756904,0.606025643,0.606183359,0.605433657,0.604968873,0.603896633,0.602913451,0.601632886,0.600691669,0.599462218,0.598773657,0.59795396,0.597385525,0.596797351,0.596776024,0.596694371,0.59719517,0.59780087,0.59878319,0.600220571,0.602459192,0.604394302,0.607613068,0.610834958,0.615165673,0.61893225,0.623853583,0.627698441,0.632577976,0.636190636,0.640457452,0.643659831,0.648048838,0.651977911,0.658262335,0.664991153,0.675006827,0.684987752,0.695466709,0.708197144,0.717039351,0.726208182,0.732312306,0.73815817,0.742112731,0.745852581,0.747759523,0.749650947,0.750802029,0.751960686,0.75240419,0.752716037,0.752659399,0.752475966,0.751729068,0.750180313,0.74923609,0.747822636,0.74618695,0.74455249,0.742071123,0.740182473,0.737827821,0.736174466,0.733479535,0.73128074,0.729022926,0.727458002,0.725134453,0.723118953,0.720665774,0.718469539,0.716129219,0.714065144,0.711875238,0.710180544,0.708539682,0.70633681,0.70451101,0.703090031,0.701341745,0.699830125,0.697984811,0.69608813,0.694766791,0.693035647,0.691870367,0.690301807,0.689841521,0.688519181,0.68845309,0.687331887,0.687520239,0.688865694,0.689087674,0.689961482,0.691017574,0.692158826,0.694746686,0.696019258,0.698578425,0.701023783,0.702994908,0.704491607,0.708918113,0.708029107
12.7,0.530560361,0.531673276,0.530924446,0.529713195,0.527362697,0.524823755,0.522369988,0.520959972,0.51933205,0.518462729,0.517543869,0.516890482,0.515615619,0.514641731,0.513608004,0.51213738,0.51108785,0.509670759,0.50858064,0.507141344,0.506349595,0.504804712,0.503486982,0.501844304,0.501193225,0.50012202,0.499568421,0.49933481,0.499253191,0.499436365,0.499616897,0.500095234,0.500838455,0.501524418,0.502787008,0.503980444,0.505220171,0.506169087,0.507781841,0.508982514,0.511013908,0.513473746,0.518113075,0.522657168,0.52894323,0.533849409,0.53894743,0.542021196,0.544715275,0.546031965,0.547625797,0.548631172,0.549112646,0.549585848,0.549514145,0.548814479,0.547975184,0.54631424,0.544829742,0.542783487,0.540995719,0.538978581,0.537349939,0.535797485,0.534820601,0.53395818,0.533440669,0.532879315,0.532508762,0.532605265,0.532812798,0.533177883,0.53394677,0.534762866,0.53613765,0.537548114,0.539782351,0.541889017,0.544879646,0.54735659,0.55083011,0.553470434,0.556901819,0.559508571,0.562440814,0.564638068,0.567541109,0.570201929,0.574728135,0.579264093,0.586298076,0.59271724,0.599516105,0.607778706,0.613897215,0.620670626,0.625235138,0.629903486,0.632803427,0.63603169,0.637697816,0.639240038,0.64023029,0.641085213,0.641288801,0.64144509,0.641482522,0.641185176,0.640691334,0.639907772,0.639242164,0.638284842,0.636549592,0.635283187,0.633567778,0.632383872,0.630405468,0.628970904,0.626864259,0.625479264,0.623717268,0.622388862,0.620389886,0.619113721,0.61715596,0.615484882,0.613232454,0.611373722,0.609294565,0.607515682,0.605764528,0.603495807,0.602049926,0.599895737,0.59826237,0.595879978,0.594151255,0.591619745,0.589864532,0.587622794,0.585988789,0.584008239,0.582554337,0.581153243,0.580022576,0.57842726,0.577646192,0.57689963,0.576015033,0.575433931,0.575637355,0.575534885,0.57674915,0.577239398,0.579137679,0.580162026,0.58168163,0.582207085,0.581997801,0.580305146
12.8,0.540832587,0.541305003,0.539287558,0.537746448,0.535464278,0.534082739,0.533199065,0.532680541,0.532818445,0.53313188,0.534285819,0.535213952,0.535470643,0.535294387,0.534712343,0.533702386,0.532860871,0.531593719,0.530703397,0.528869836,0.527744104,0.525501635,0.52414078,0.521952922,0.521217176,0.519366063,0.51842621,0.516964455,0.516864162,0.516584764,0.516614755,0.517051544,0.517816913,0.518422814,0.52033281,0.522145469,0.524159597,0.52565809,0.528192297,0.530789297,0.534047156,0.537866347,0.544188721,0.550535692,0.559483857,0.565788608,0.572225701,0.575837244,0.578174684,0.579461878,0.58048528,0.581343614,0.581691871,0.581712233,0.58141878,0.580605007,0.579454271,0.577537906,0.575799274,0.573584321,0.571847082,0.569347769,0.56783669,0.566331359,0.565010399,0.564152541,0.563639189,0.563568994,0.56363952,0.56393325,0.564981121,0.566056753,0.567555107,0.569016068,0.571360845,0.573446407,0.577018779,0.58001744,0.58405912,0.587766152,0.592481649,0.596204473,0.600789338,0.603921696,0.607695269,0.610176675,0.613649504,0.617008605,0.622178168,0.627703605,0.635943821,0.643378533,0.651291349,0.660874134,0.667990651,0.675799182,0.680878263,0.685820703,0.688796986,0.692042984,0.693555634,0.695381762,0.696296657,0.697054248,0.697387124,0.697672177,0.697765112,0.697468535,0.696439487,0.695878282,0.695102395,0.694034144,0.692116345,0.690759385,0.688822509,0.687419498,0.685577619,0.68439358,0.682037717,0.680503022,0.67839401,0.677227263,0.675442019,0.674450736,0.672600544,0.671270076,0.669164131,0.667479637,0.665497569,0.664504452,0.663196513,0.661544047,0.660024619,0.65902838,0.657899007,0.65657999,0.655765138,0.654318787,0.653031021,0.652037955,0.650850307,0.649501322,0.648804669,0.647515648,0.646423535,0.645764076,0.645101481,0.644184481,0.644143701,0.643592739,0.642280654,0.642657167,0.642987773,0.643339643,0.643798866,0.644146715,0.645068609,0.642917405,0.640837888,0.638353757
